ID,y
3612,110.386696
3614,98.382866
3615,95.45115
3617,100.8542
3618,111.19958
3619,111.44805
3620,108.32261
3621,96.18525
3625,104.8687
3626,102.77492
3630,102.69264
3631,106.37385
3632,96.30984
3633,93.336815
3634,109.3269
3637,98.25964
3639,93.705894
3640,108.32422
3641,92.995476
3644,111.92203
3645,99.58576
3646,93.41084
3647,91.71937
3648,110.6459
3653,112.78853
3654,100.21363
3655,109.24257
3659,101.98736
3660,97.39063
3662,107.128235
3666,101.299355
3668,99.6985
3671,99.69838
3673,94.56646
3674,105.2671
3675,97.06701
3681,93.895195
3682,113.55427
3686,104.98497
3687,94.16536
3692,79.01615
3695,109.55581
3696,98.0323
3699,109.21917
3705,117.11011
3707,80.742836
3708,95.65815
3709,112.01983
3710,97.6961
3712,97.22639
3715,113.43885
3716,95.29858
3720,103.492805
3722,80.742836
3726,92.2045
3728,98.18479
3729,113.70563
3731,104.11767
3735,109.84717
3736,100.232506
3739,102.750626
3741,111.26369
3743,106.57123
3744,95.8869
3745,113.967384
3746,102.96195
3751,97.94085
3753,95.56602
3760,111.680084
3761,97.11884
3762,107.93142
3763,93.99404
3765,93.227905
3768,109.65885
3769,94.08118
3770,94.53915
3773,111.44289
3774,100.82193
3776,96.66789
3778,95.399635
3779,109.27542
3780,95.7659
3781,101.36547
3782,104.23279
3783,110.24406
3784,102.2841
3786,92.60785
3789,103.24695
3790,98.32743
3793,108.60426
3795,112.82754
3797,95.69009
3798,117.91135
3800,108.73343
3804,100.28531
3810,100.04434
3815,112.78853
3816,100.28531
3818,105.054
3824,110.043434
3828,102.77151
3830,109.33057
3831,96.40699
3832,78.07974
3834,113.55427
3835,96.25188
3836,108.39139
3838,96.08596
3839,116.97242
3840,110.336655
3845,94.5431
3846,108.97019
3847,96.34951
3849,77.24533
3853,107.074646
3855,106.23034
3856,97.17125
3864,83.98765
3865,99.28138
3866,114.26206
3867,105.18231
3868,108.73343
3869,95.536995
3871,96.54012
3875,109.6962
3876,98.1484
3878,92.72937
3879,111.25385
3881,108.73343
3883,104.5181
3884,96.11571
3886,110.53996
3890,101.500595
3893,107.74385
3897,101.44029
3901,96.338425
3902,105.955086
3913,106.5546
3914,93.86001
3916,93.42688
3917,111.50426
3924,102.44318
3925,94.71725
3928,95.25224
3929,113.60119
3932,94.62788
3933,108.432014
3934,79.610825
3935,93.5329
3936,97.63016
3937,108.076385
3938,90.2016
3939,102.06515
3943,91.48946
3944,110.36225
3945,111.064316
3946,100.777885
3947,108.58995
3948,95.17553
3949,110.88067
3950,95.59559
3951,103.5716
3952,92.95267
3953,99.91091
3961,114.927246
3962,93.00187
3966,97.46053
3967,107.95194
3968,101.75104
3969,111.02639
3970,101.86963
3971,100.341736
3973,98.49588
3974,111.533485
3975,113.53189
3977,94.407
3979,104.066795
3985,104.870605
3986,108.67352
3988,101.664856
3991,93.98689
3992,106.07456
3993,104.30729
3994,97.94495
3995,113.735054
4005,102.92457
4007,97.54863
4008,109.607445
4009,98.65072
4010,107.05354
4011,79.15642
4012,95.259895
4013,102.12086
4015,103.06181
4016,104.92144
4018,101.32332
4025,95.27523
4026,102.65807
4028,108.19173
4029,97.235535
4031,97.685135
4032,111.538635
4033,97.831985
4034,107.21589
4037,102.8846
4038,104.83571
4039,94.98764
4041,96.16121
4042,103.26363
4043,96.88031
4044,108.432014
4045,93.15796
4046,107.40681
4047,95.52729
4048,101.65221
4049,105.073395
4051,92.929146
4052,113.17446
4058,103.55386
4062,113.48018
4064,105.862114
4067,97.455696
4068,77.68641
4070,101.1176
4072,119.089836
4074,110.61309
4075,96.039894
4076,110.11455
4077,96.19948
4078,104.30158
4080,108.432014
4082,100.86938
4085,92.91227
4086,101.022415
4088,102.65807
4089,98.81963
4092,77.27552
4094,100.38748
4095,109.945625
4096,100.565865
4097,109.93691
4102,102.28662
4105,105.92722
4107,110.48624
4111,101.5734
4112,103.69845
4113,93.83637
4114,105.98822
4115,94.68096
4116,108.872
4117,97.20416
4118,94.98204
4119,108.237686
4120,95.01935
4122,79.698746
4125,92.81091
4126,111.06601
4129,110.15553
4134,107.447495
4137,92.89477
4141,100.69993
4142,99.42932
4144,99.31305
4145,102.44318
4146,105.18278
4150,97.981834
4151,78.92882
4154,97.455696
4156,92.459885
4157,105.269615
4159,104.92144
4160,94.527275
4161,108.68684
4168,95.60263
4171,107.8744
4172,110.07234
4173,97.75405
4175,92.56695
4176,108.432014
4177,99.31305
4178,100.989006
4179,104.55473
4181,104.49795
4183,97.235535
4184,108.14888
4185,92.14747
4186,111.393074
4188,103.23867
4190,112.46968
4192,92.47627
4193,104.601204
4194,110.326225
4195,106.09318
4196,78.26351
4202,97.87906
4203,99.50671
4208,90.44933
4209,111.54739
4210,100.275024
4211,106.20795
4212,117.06735
4214,105.76637
4215,95.34514
4216,103.635704
4217,92.56875
4219,92.91477
4222,108.076385
4224,77.54268
4231,106.270424
4232,97.235535
4234,102.74407
4236,99.31305
4237,104.555626
4240,97.02555
4242,99.453896
4243,92.745255
4247,92.63534
4248,115.446175
4249,100.294395
4254,105.42429
4263,93.03361
4265,114.39115
4267,108.64878
4268,110.9604
4271,108.54115
4272,98.83253
4273,108.1656
4274,95.55322
4276,92.96151
4278,100.569534
4280,95.76991
4281,110.901306
4283,101.39
4284,110.35565
4285,110.130035
4286,106.68048
4287,98.34618
4288,120.00673
4289,94.64713
4290,87.86592
4293,94.239815
4296,111.5095
4297,93.82305
4299,94.77391
4303,108.114525
4310,101.29168
4312,104.088005
4318,105.3809
4320,104.916534
4322,99.17093
4323,113.56507
4325,106.34953
4326,111.26807
4328,110.17745
4330,108.487015
4332,112.17953
4333,100.96809
4335,98.62472
4336,100.49009
4338,104.83405
4341,95.35181
4342,104.7935
4344,103.78131
4347,95.25282
4348,105.70654
4351,106.71504
4352,95.96202
4353,99.02989
4355,105.186104
4356,92.91227
4359,104.30737
4360,98.86461
4361,97.11928
4364,100.04476
4365,103.69242
4368,99.36745
4372,93.34323
4374,92.149506
4376,93.63636
4377,112.10099
4380,94.15051
4383,104.704735
4384,94.81125
4385,99.15923
4389,96.81649
4391,93.46144
4392,106.129745
4393,90.877594
4395,95.36417
4396,110.31995
4398,111.4786
4399,109.553535
4401,90.50854
4406,100.677505
4408,105.99117
4412,105.70654
4415,101.17576
4418,106.12661
4419,92.149506
4420,77.66366
4422,109.765724
4423,92.149506
4425,96.294205
4428,100.18621
4431,109.247734
4434,106.17116
4436,96.785164
4437,110.809135
4439,117.048134
4440,98.454056
4441,109.731926
4444,100.324326
4445,105.854576
4446,93.82069
4447,111.04507
4452,110.11649
4456,106.72068
4457,93.1731
4458,98.57026
4460,92.91227
4461,116.76518
4462,97.09819
4465,103.55756
4466,102.805626
4468,98.26079
4469,108.14714
4472,107.81144
4475,93.653946
4478,96.71519
4479,113.61157
4480,94.46225
4483,79.86094
4484,94.883415
4485,108.18842
4486,101.86963
4488,100.48672
4489,111.86559
4490,95.983215
4491,98.99009
4492,93.71545
4493,106.2204
4494,96.17104
4495,99.74733
4498,77.733376
4499,92.179825
4500,103.39078
4503,106.36593
4505,103.31865
4506,96.85743
4507,94.21486
4508,105.3809
4510,110.17833
4511,91.33394
4513,103.09317
4516,80.77148
4519,93.22394
4521,106.58872
4531,92.51344
4532,77.52114
4533,104.05152
4534,104.57436
4536,105.3809
4537,93.1731
4539,95.60767
4542,104.082436
4545,93.713356
4549,91.04131
4551,98.50276
4554,101.63693
4556,105.78033
4559,111.689964
4561,112.027306
4562,108.36819
4566,111.23006
4569,93.70317
4570,110.31995
4573,94.103935
4574,102.46806
4575,98.082535
4577,92.33661
4578,109.4992
4580,99.64011
4582,99.354774
4583,109.765724
4585,95.209496
4587,105.3809
4595,92.77481
4596,105.7913
4601,100.798584
4602,110.25551
4603,93.62004
4605,101.23174
4606,96.73211
4607,110.986046
4608,94.45583
4610,95.58868
4613,108.94245
4617,95.80204
4618,110.94647
4619,91.75787
4620,95.49282
4622,96.88823
4625,92.91227
4626,105.3809
4627,95.82321
4629,83.585594
4631,90.36664
4633,105.3809
4634,111.22073
4635,94.73801
4639,97.6927
4640,105.74496
4642,105.47672
4644,98.89517
4646,105.3809
4647,100.03466
4648,79.32819
4649,93.11363
4650,110.4293
4655,91.04131
4660,94.93534
4661,111.967224
4662,91.47057
4663,113.07495
4665,97.73921
4666,111.385025
4667,105.00786
4668,93.556595
4670,94.359055
4671,103.14115
4672,99.74641
4673,106.10032
4675,108.53716
4676,95.39385
4677,110.52905
4680,97.22673
4682,96.302155
4683,107.4674
4685,105.70654
4686,93.77934
4688,109.84611
4690,103.00352
4692,109.21117
4693,93.87486
4697,91.27873
4700,106.22707
4702,108.76075
4707,117.35328
4708,92.562164
4710,83.0327
4716,104.363846
4717,96.15272
4718,94.69612
4720,95.768745
4721,79.644516
4723,97.8778
4726,110.8887
4727,91.35356
4729,96.4341
4731,97.833565
4732,106.32727
4735,105.10594
4736,106.29389
4737,93.60767
4738,108.28381
4739,111.91189
4744,106.65448
4747,95.03133
4749,108.50134
4750,92.562164
4752,110.36225
4755,101.825966
4756,106.87308
4757,111.622345
4758,94.81392
4759,106.21122
4763,97.03592
4764,106.91923
4765,94.89044
4766,93.761856
4767,100.07158
4769,111.09245
4770,95.8704
4771,79.777695
4772,104.80784
4774,110.326225
4776,102.235565
4777,107.51304
4778,101.92841
4780,95.10505
4784,95.95675
4786,103.23257
4787,77.66366
4788,96.30398
4789,110.36225
4791,104.98747
4792,95.12471
4795,109.29122
4796,90.23083
4803,92.95756
4805,92.38203
4807,94.50069
4809,97.60111
4816,92.59859
4817,83.86083
4818,90.40842
4820,93.86257
4821,105.391365
4823,110.28829
4824,97.69495
4825,113.02188
4829,94.75184
4830,97.87906
4831,110.218254
4833,103.979225
4836,92.340126
4837,109.84611
4838,93.464874
4840,96.47729
4841,80.1406
4842,90.14804
4843,108.492256
4844,94.11057
4849,108.16582
4851,99.37179
4852,95.00621
4858,93.5622
4860,97.87906
4863,111.40527
4864,96.7113
4865,110.43256
4867,97.072044
4868,97.05213
4869,109.67625
4873,93.23012
4875,102.62436
4876,109.6853
4877,98.3933
4878,110.09786
4880,77.24329
4886,112.562645
4888,107.50842
4889,92.713776
4890,108.615486
4893,96.55464
4895,96.19298
4896,102.45251
4899,93.32853
4901,100.11896
4902,110.59658
4903,96.33607
4904,110.36225
4910,93.126686
4912,92.28584
4915,97.04091
4916,106.808716
4917,100.64041
4920,104.80784
4927,105.66249
4928,95.578964
4931,107.34673
4934,93.07928
4936,95.11773
4939,109.07401
4942,111.09308
4943,97.11548
4944,105.92816
4945,96.88959
4947,107.863464
4948,91.512764
4951,94.012695
4952,110.36225
4953,94.06482
4956,96.33607
4957,116.410614
4958,102.39326
4960,95.90469
4968,94.39744
4969,104.15508
4971,108.28654
4973,110.67323
4975,110.98907
4976,96.06856
4978,94.84239
4979,98.35245
4982,97.29309
4983,101.69142
4984,99.30741
4985,117.35328
4986,103.50176
4987,114.32374
4988,99.89859
4994,97.34818
4995,93.6971
5002,81.48069
5004,94.274765
5005,104.28542
5006,99.09322
5007,107.32304
5009,110.271416
5011,110.67323
5014,105.41621
5015,104.26124
5018,98.067894
5019,112.08725
5020,93.626854
5021,104.29005
5022,93.23995
5023,99.749954
5025,97.11548
5032,103.979836
5034,91.77143
5036,92.48052
5038,94.761086
5039,110.30996
5046,98.91959
5049,112.08725
5051,92.408745
5052,93.6245
5053,110.326225
5054,96.55574
5055,92.887474
5057,93.14361
5059,94.45775
5062,99.81015
5063,112.14728
5065,112.29998
5069,94.74354
5071,98.747185
5074,107.72333
5075,93.705765
5076,93.261314
5077,77.68641
5079,106.142296
5080,96.421715
5081,109.92591
5083,104.52265
5088,108.117004
5089,94.328896
5093,100.35498
5094,104.386826
5095,94.94007
5099,105.97793
5101,111.21321
5103,104.74124
5104,94.70703
5105,104.53095
5107,93.862206
5108,105.168976
5109,95.11832
5111,97.72715
5112,110.54256
5113,99.139946
5114,102.640114
5115,94.49961
5118,92.772644
5122,96.55574
5123,80.51956
5125,94.17681
5127,106.68192
5128,98.43597
5129,114.85892
5132,99.09322
5134,110.45845
5135,95.54899
5137,108.88685
5142,94.847725
5143,102.23573
5144,93.67637
5148,94.657135
5149,92.966255
5150,102.44318
5154,77.66366
5155,97.005104
5159,93.623695
5164,94.61844
5165,116.28389
5166,90.8938
5167,105.97636
5169,107.133965
5171,90.43328
5172,110.427925
5176,96.09296
5184,104.99529
5185,105.72593
5186,103.73062
5188,103.1433
5189,105.02284
5190,97.550674
5191,116.28389
5193,110.15553
5196,93.28338
5199,81.14155
5200,108.449486
5203,97.52162
5204,111.9033
5205,98.31979
5207,97.2857
5208,99.241135
5212,97.664055
5214,95.73255
5218,97.57278
5220,99.65871
5222,92.61643
5224,95.5642
5225,104.747574
5227,109.99542
5229,107.0232
5232,93.278946
5233,120.012794
5234,103.529564
5237,110.18112
5239,110.86148
5240,94.124466
5241,113.79884
5244,93.852104
5248,109.96048
5251,91.73893
5253,92.672424
5255,97.25639
5256,96.32631
5257,92.67404
5259,98.03358
5260,107.864006
5266,93.52944
5268,97.888084
5275,109.92591
5276,103.13671
5277,95.94555
5279,95.12142
5280,107.82751
5281,92.03851
5283,104.147644
5284,80.16127
5285,93.559135
5286,103.08622
5287,98.313354
5289,91.302765
5290,110.15553
5292,109.529305
5293,98.65564
5294,103.917984
5297,93.454185
5299,98.52716
5302,93.306755
5305,79.86547
5306,95.15896
5308,101.96112
5309,95.748146
5310,118.32438
5312,110.20026
5316,107.63716
5317,97.30607
5319,80.578255
5320,96.941246
5323,97.2717
5329,100.009735
5331,109.53964
5334,106.034645
5336,110.84156
5338,103.90264
5341,105.770805
5345,95.41543
5348,98.109795
5349,112.905045
5355,109.9723
5356,96.61865
5360,109.441025
5362,104.9679
5364,105.30001
5366,105.73344
5367,96.67301
5368,93.192894
5370,96.503944
5371,77.66366
5373,106.1588
5375,110.18112
5376,96.845505
5378,105.18882
5379,102.5245
5383,95.45697
5384,100.268166
5389,112.70945
5391,78.330284
5393,111.22864
5395,110.01132
5397,109.23962
5398,96.58514
5399,113.860535
5401,119.03708
5402,97.63906
5403,113.58174
5404,95.74915
5407,78.26351
5408,93.69999
5413,110.261284
5414,100.11535
5417,97.40001
5418,109.529305
5420,107.95325
5421,94.35256
5424,96.590385
5425,111.9033
5426,101.76339
5429,112.16461
5431,95.63056
5437,104.69913
5440,92.92175
5444,108.2795
5446,105.086784
5447,102.90791
5451,97.019875
5452,105.861374
5455,103.529564
5456,96.19711
5458,92.276886
5459,100.46004
5460,94.18825
5462,97.11057
5463,106.63714
5464,91.43431
5465,110.14203
5466,98.747185
5467,104.447556
5468,106.232445
5469,112.1275
5472,94.23951
5474,94.58852
5475,93.52082
5476,96.177124
5479,107.04328
5480,113.17446
5482,107.17352
5485,91.74198
5486,119.03708
5488,79.498924
5495,107.0232
5496,101.271996
5497,112.079865
5499,110.0605
5503,92.34004
5504,94.410194
5507,97.75405
5509,104.7699
5511,94.51509
5512,110.228676
5516,110.61519
5517,94.63394
5518,104.086655
5521,94.437164
5522,106.7849
5527,102.5895
5528,97.23462
5529,105.02284
5532,103.82917
5533,105.982414
5535,105.21886
5536,101.25523
5540,94.13241
5547,93.23583
5548,111.00964
5550,77.13956
5551,95.657555
5554,109.76683
5555,95.77777
5559,109.31473
5560,91.392685
5561,109.962074
5562,97.6379
5563,110.02371
5565,82.84572
5566,100.501434
5567,103.41496
5568,95.05477
5572,97.02899
5574,95.31823
5576,100.34146
5579,111.53346
5580,85.46704
5581,90.8118
5583,95.7669
5584,109.99629
5586,109.716415
5587,94.94912
5589,103.472435
5591,106.29566
5592,96.285225
5593,106.57998
5594,96.19497
5595,85.27314
5596,109.84611
5597,104.1701
5598,116.33566
5599,96.87722
5602,114.33153
5603,96.19497
5605,94.24812
5607,94.06122
5608,95.048355
5609,94.774345
5610,94.68096
5612,95.45078
5613,105.02284
5614,96.18649
5616,94.72834
5621,94.50028
5623,97.90562
5628,113.78863
5629,96.44084
5631,113.69449
5633,100.09026
5638,103.38224
5639,94.97638
5640,100.07159
5645,98.09208
5646,79.852646
5649,95.20015
5653,103.54628
5655,115.18676
5656,94.61912
5658,94.9081
5662,117.36434
5663,92.11356
5667,93.49239
5670,96.87722
5671,102.64355
5672,95.77104
5673,104.564026
5674,92.48528
5675,103.80927
5676,93.90616
5679,113.22772
5683,108.862274
5687,95.85144
5688,77.20875
5690,99.76472
5691,114.42182
5692,97.220215
5693,108.42338
5694,94.020454
5697,108.3929
5698,92.637115
5699,111.533485
5704,96.44521
5707,113.22772
5709,97.41966
5710,92.69604
5714,94.40621
5718,94.544304
5721,95.42365
5723,94.4555
5724,112.22946
5725,92.562164
5726,102.583855
5729,99.53909
5730,104.13358
5731,97.26086
5733,77.419785
5736,93.057
5741,111.4529
5745,110.55473
5747,94.816216
5748,113.08022
5750,112.30175
5751,107.47338
5752,96.012245
5754,95.20276
5755,94.98841
5757,101.45644
5758,116.18649
5760,107.89282
5762,104.84755
5766,106.80023
5768,97.01041
5769,118.74043
5770,100.07771
5771,110.81206
5772,92.39948
5773,101.9286
5774,96.03093
5776,94.42629
5777,111.533485
5778,94.08375
5780,110.30996
5782,92.54635
5783,77.918755
5784,97.9667
5786,95.84462
5788,93.84144
5789,98.93865
5790,94.811264
5791,106.90127
5793,99.92536
5794,96.96549
5796,117.63623
5797,95.44694
5801,98.235405
5803,95.85144
5804,104.081184
5805,95.38422
5806,77.17652
5808,109.278854
5813,94.73147
5815,97.09402
5816,106.6619
5822,98.24228
5823,111.49961
5825,107.589775
5827,109.61806
5829,102.76048
5830,97.891205
5831,96.23616
5832,97.31795
5833,109.278854
5837,114.695786
5838,91.85464
5839,95.88817
5842,100.07159
5844,108.5642
5845,95.73715
5846,106.99092
5848,77.11277
5850,108.46139
5851,92.6373
5853,97.01041
5854,105.64769
5858,100.07159
5860,112.42498
5864,103.875854
5866,96.096924
5867,113.22772
5868,95.44894
5869,112.08657
5870,92.94602
5871,109.39345
5874,115.235085
5876,110.314125
5877,90.30792
5878,94.31969
5879,112.07488
5880,100.467766
5884,92.62395
5886,111.2621
5890,99.72714
5896,96.77505
5897,105.04985
5898,97.01041
5901,105.06601
5903,110.326225
5906,94.68096
5908,113.17446
5909,92.431595
5910,105.02284
5911,92.561386
5912,105.28764
5914,115.235085
5919,110.67323
5924,95.71974
5926,94.83765
5929,103.97691
5930,99.66713
5932,92.28781
5933,111.16865
5934,93.49812
5935,110.420975
5936,94.30099
5937,110.087685
5938,95.83121
5939,105.90557
5942,100.37814
5943,92.69616
5944,100.1639
5946,110.88067
5951,93.64923
5953,103.15422
5954,95.06594
5957,105.85477
5961,100.69745
5962,102.12086
5964,78.98388
5965,98.187515
5968,114.14701
5969,94.90218
5974,94.45503
5975,95.665215
5978,80.07383
5981,104.086655
5982,94.54581
5983,100.6267
5989,106.59373
5991,93.019844
5992,98.55404
5995,100.54269
5996,105.32219
5997,110.72114
5998,95.755714
5999,76.44207
6001,110.30641
6002,94.500595
6003,97.87432
6004,95.06594
6006,105.90854
6007,94.290726
6011,100.35228
6012,110.27115
6014,92.561386
6015,105.233185
6016,94.54422
6017,111.126495
6018,97.01041
6024,93.90616
6025,103.93781
6026,111.97878
6028,107.90227
6029,77.128395
6030,98.73715
6036,114.14701
6040,95.38422
6041,110.60511
6042,93.60064
6044,97.24423
6045,106.90127
6047,103.80872
6048,100.77545
6049,95.05034
6051,116.33566
6052,98.41112
6053,90.40842
6054,108.80287
6058,97.639885
6059,98.197044
6062,97.01041
6063,117.650894
6064,106.66112
6065,95.38422
6067,101.799965
6068,110.83109
6070,104.99491
6071,109.32572
6072,111.2621
6080,111.2621
6081,93.45129
6084,104.16006
6087,92.91554
6089,104.10861
6092,111.2621
6094,94.36397
6095,109.84611
6097,110.97705
6100,100.508156
6104,109.859764
6105,96.059814
6106,102.21149
6107,81.57803
6108,95.40464
6109,111.2621
6110,93.93636
6114,111.2621
6116,94.26362
6117,97.203026
6118,93.70485
6123,78.75158
6125,110.326225
6128,102.7608
6130,103.87679
6132,105.19086
6137,79.173965
6139,111.11867
6140,96.27933
6141,110.317276
6142,105.47185
6144,103.20276
6145,94.64625
6146,97.35927
6149,92.367035
6156,93.68154
6159,111.84306
6160,96.27933
6162,104.42975
6164,101.23263
6165,92.82427
6168,78.28102
6169,109.26173
6170,98.782974
6171,105.874985
6172,91.86606
6173,107.64484
6176,99.43402
6177,92.776245
6178,95.49224
6180,95.88125
6181,106.76296
6182,96.06917
6185,93.429535
6186,110.27306
6188,107.13885
6189,96.9682
6192,104.16006
6193,93.055885
6194,106.90127
6195,98.56924
6196,118.98187
6197,93.432655
6201,109.789375
6202,94.629974
6203,94.497765
6204,95.74434
6207,117.06147
6209,96.99295
6210,96.81725
6211,111.54544
6213,111.7619
6216,92.24497
6217,92.50064
6219,95.45078
6222,77.17652
6223,110.52685
6235,97.78694
6240,97.87182
6242,93.62108
6247,92.48528
6251,110.73897
6254,115.912766
6255,93.03087
6260,104.53305
6261,93.37547
6262,100.43674
6264,114.51185
6269,109.49725
6271,101.13223
6275,110.48336
6276,93.12973
6278,105.45695
6279,110.86865
6281,113.9318
6284,92.13378
6286,97.176346
6287,77.719505
6288,94.302284
6292,97.82207
6293,95.53697
6295,97.844086
6298,105.159325
6300,108.168625
6304,106.613396
6308,104.86428
6310,94.50744
6312,111.2621
6320,97.26086
6324,92.47706
6325,108.55515
6330,102.776215
6336,108.622574
6340,103.494606
6341,97.78694
6342,103.0437
6344,97.51488
6345,106.16806
6347,110.992516
6348,96.29408
6349,105.159325
6351,77.596886
6353,108.241646
6354,95.28934
6357,92.71194
6358,100.24758
6360,102.90863
6363,113.78863
6364,91.32157
6368,110.26163
6370,95.0413
6371,95.418625
6377,102.092094
6379,96.07036
6381,93.17505
6382,77.596886
6383,110.83354
6388,110.44233
6390,107.25928
6392,102.76048
6393,99.80652
6395,91.11806
6398,105.562164
6401,77.17652
6402,95.23318
6403,109.07395
6405,97.03192
6406,90.60398
6407,111.533485
6409,105.64611
6411,92.685616
6413,94.68521
6416,97.26471
6417,104.4345
6418,92.77344
6419,118.58982
6420,106.6013
6426,104.43423
6429,97.21243
6430,94.76071
6431,109.07395
6432,96.854836
6434,99.79974
6437,111.8908
6438,93.860794
6439,104.05843
6440,93.27172
6441,94.38208
6442,108.87485
6443,97.257416
6445,94.79909
6448,113.17446
6450,105.332466
6453,97.2273
6455,103.09217
6457,96.235
6458,98.8006
6461,96.95241
6464,111.20823
6467,97.00836
6469,103.25935
6470,80.067955
6471,97.84202
6473,107.34768
6474,93.60137
6479,95.562546
6481,100.06988
6484,110.214615
6495,90.53444
6496,106.708954
6505,105.36291
6506,91.951454
6508,99.09586
6509,94.756714
6510,107.11026
6512,106.90328
6513,96.39056
6514,107.47347
6515,91.6216
6519,94.496605
6521,98.5518
6523,77.58412
6525,102.85302
6526,97.30716
6528,93.47389
6529,99.11551
6531,109.63908
6533,102.44318
6534,93.94298
6535,110.88067
6536,93.432465
6537,113.49214
6540,92.215034
6541,110.83354
6547,104.92326
6548,100.51308
6551,109.921974
6553,105.47486
6555,104.16006
6556,97.296234
6561,77.80214
6564,94.32157
6565,110.88067
6568,98.17522
6569,108.87485
6573,102.29217
6574,97.047775
6577,112.74263
6579,113.78863
6581,95.57789
6582,109.663536
6585,103.962654
6586,93.85186
6589,107.09639
6590,76.816895
6593,101.47337
6594,110.7241
6595,89.996086
6599,94.5293
6600,93.90183
6601,110.59043
6602,91.32157
6603,113.17446
6604,97.6159
6607,107.76533
6608,111.25581
6609,93.60947
6611,94.98241
6613,108.87485
6614,97.52578
6616,100.80418
6617,108.87485
6618,95.011284
6619,103.01209
6621,104.16006
6627,102.94651
6629,112.26354
6631,77.11277
6634,95.29376
6636,96.26298
6638,98.17522
6639,108.87485
6641,111.49961
6642,99.39962
6651,116.4341
6654,77.89958
6657,95.90464
6663,94.72745
6665,102.472916
6666,96.81342
6668,94.67681
6669,104.16006
6670,98.76389
6671,101.58919
6673,96.96268
6675,95.627815
6676,77.596886
6677,93.993256
6679,95.51591
6680,107.86558
6681,107.11026
6685,107.055016
6688,95.035736
6689,89.553055
6690,96.23456
6692,108.87485
6693,93.09978
6694,95.256424
6698,118.58982
6699,93.686775
6700,107.35922
6701,96.235
6702,113.803406
6704,89.553055
6707,105.70172
6712,110.18097
6713,91.52787
6715,107.91471
6721,105.493324
6722,95.45078
6723,109.40558
6724,93.477394
6725,118.58982
6731,109.49639
6735,89.30804
6736,105.057655
6737,107.28915
6738,98.55993
6739,100.544525
6741,101.47827
6743,98.06722
6745,94.67681
6747,108.49936
6749,92.07615
6750,108.14146
6751,114.75843
6752,106.36138
6753,108.87485
6755,107.08055
6756,93.127625
6757,103.04102
6759,110.61174
6761,92.522736
6763,97.84202
6764,118.74043
6765,102.30058
6766,112.46421
6768,105.90854
6771,89.553055
6773,93.64055
6774,99.32814
6778,108.47878
6779,96.22309
6781,96.11568
6784,106.14018
6786,100.619576
6787,96.19528
6790,99.00937
6793,103.42829
6795,108.87485
6798,110.67507
6806,95.88102
6807,95.73774
6810,94.30895
6815,101.88022
6816,91.70024
6817,97.56863
6818,92.7511
6819,103.80872
6820,97.45347
6822,94.453064
6823,116.33566
6824,109.16929
6825,94.461624
6828,77.36118
6829,114.98219
6831,102.71457
6832,93.86008
6833,111.88161
6834,96.27933
6836,105.03405
6837,110.67323
6838,93.822205
6840,100.433586
6843,92.59962
6845,91.812485
6846,96.72743
6847,110.375175
6851,101.50381
6852,97.39663
6853,102.63671
6858,105.01599
6861,110.80589
6863,110.59043
6864,78.26351
6865,96.84541
6866,110.18112
6867,102.6396
6868,102.996635
6869,93.62462
6870,109.16929
6874,100.92831
6875,94.77374
6877,105.90854
6878,99.294525
6880,93.64593
6883,104.55551
6884,94.53964
6886,94.83664
6890,99.55631
6893,104.21322
6894,90.814476
6899,105.90854
6900,93.77605
6904,92.831215
6905,107.75304
6906,94.66078
6910,94.55071
6912,102.859535
6913,112.514824
6920,93.3843
6922,96.60544
6923,108.87485
6926,95.70268
6927,102.77617
6928,92.37885
6931,116.622154
6933,91.50726
6936,91.2078
6937,109.92591
6939,94.599464
6941,101.37905
6942,104.90563
6943,91.76984
6944,102.260544
6945,91.09353
6946,104.75989
6947,117.63623
6949,109.63785
6951,107.34302
6953,103.13998
6954,93.454025
6955,105.89109
6963,109.53051
6964,94.98792
6966,100.01644
6968,93.72845
6970,106.76296
6972,108.53194
6976,107.28936
6978,110.18112
6981,96.41963
6985,108.95836
6986,94.03931
6987,109.65155
6989,101.01202
6991,116.33566
6993,112.08239
6994,96.282585
6995,107.5897
6996,92.740425
6997,112.06026
6998,80.98309
7001,107.61491
7003,109.94683
7006,91.04685
7008,91.35915
7010,90.61668
7011,97.718346
7012,93.443825
7013,93.87505
7014,108.23307
7017,101.14699
7018,93.70875
7019,91.325455
7023,92.02633
7024,102.10605
7025,93.342064
7026,109.405785
7027,91.40693
7028,114.93184
7030,108.87485
7031,99.05031
7033,104.88035
7036,94.28541
7037,94.970116
7039,93.90485
7044,94.06283
7045,110.67323
7046,105.611786
7049,94.653046
7050,92.2127
7051,106.76296
7054,108.75147
7055,94.28743
7057,92.12729
7060,105.90854
7061,97.01041
7063,93.00998
7064,109.752205
7067,93.64593
7071,100.6655
7074,106.07527
7075,92.74287
7078,110.67323
7079,89.85592
7080,101.93928
7081,97.11985
7082,110.326225
7083,95.863014
7085,91.84128
7092,103.77485
7094,91.153564
7100,92.35262
7101,103.57298
7102,110.18112
7104,110.069374
7105,97.01041
7106,97.23068
7107,100.13615
7108,77.14776
7109,92.277824
7110,109.92591
7112,95.134995
7113,106.95651
7114,104.54358
7116,110.36225
7117,101.81467
7118,98.38589
7120,92.947586
